sku,stock,fecha
AC-AVC-4,153,2022-01-31
AC-AVC-3,276,2022-01-31
AC-AVC-2,271,2022-01-31
AC-CLF-3,197,2022-01-31
AC-CLF-2,198,2022-01-31
AC-CLF-4,149,2022-01-31
AC-TAT-4,270,2022-01-31
AC-TAT-2,405,2022-01-31
AC-TAT-3,384,2022-01-31
AC-TRT-3,367,2022-01-31
AC-TRT-2,364,2022-01-31
AC-TRT-4,412,2022-01-31
AR-AVC-2,428,2022-01-31
AR-AVC-1,438,2022-01-31
AR-AVC-3,421,2022-01-31
AR-AVC-5,218,2022-01-31
AR-AVC-4,291,2022-01-31
AR-CLF-5,145,2022-01-31
AR-CLF-1,248,2022-01-31
AR-CLF-4,197,2022-01-31
AR-CLF-2,242,2022-01-31
AR-CLF-3,240,2022-01-31
AR-CMO-1,119,2022-01-31
AR-CMO-2,249,2022-01-31
AR-CMO-3,296,2022-01-31
AR-CMO-4,267,2022-01-31
AR-CMO-5,135,2022-01-31
AR-LEO-4,439,2022-01-31
AR-LEO-3,585,2022-01-31
AR-LEO-1,611,2022-01-31
AR-LEO-2,587,2022-01-31
AR-LEO-5,327,2022-01-31
AR-TRT-3,641,2022-01-31
AR-TRT-4,470,2022-01-31
AR-TRT-5,314,2022-01-31
AR-TRT-1,690,2022-01-31
AR-TRT-2,625,2022-01-31
CL-CLF-2,147,2022-01-31
CL-CLF-1,149,2022-01-31
CL-CLF-4,139,2022-01-31
CL-CLF-3,116,2022-01-31
CL-DGT-1,70,2022-01-31
CL-DGT-3,235,2022-01-31
CL-DGT-4,184,2022-01-31
CL-DGT-2,172,2022-01-31
CL-LEO-1,340,2022-01-31
CL-LEO-2,353,2022-01-31
CL-LEO-4,230,2022-01-31
CL-LEO-3,367,2022-01-31
CL-TAT-2,352,2022-01-31
CL-TAT-4,175,2022-01-31
CL-TAT-3,237,2022-01-31
CL-TAT-1,199,2022-01-31
CL-TRT-1,288,2022-01-31
CL-TRT-2,259,2022-01-31
CL-TRT-3,248,2022-01-31
CL-TRT-4,188,2022-01-31
CR-AVC-2,768,2022-01-31
CR-AVC-4,474,2022-01-31
CR-CLF-2,584,2022-01-31
CR-CLF-4,342,2022-01-31
CR-DGT-2,1209,2022-01-31
CR-DGT-4,368,2022-01-31
CR-PRC-4,621,2022-01-31
CR-PRC-2,1048,2022-01-31
CR-TAT-4,510,2022-01-31
CR-TAT-2,974,2022-01-31
CR-TRT-4,543,2022-01-31
CR-TRT-2,987,2022-01-31
PB-AVC-2,1017,2022-01-31
PB-SWT-2,348,2022-01-31
PB-DGT-2,0,2022-01-31
PB-DUK-2,275,2022-01-31
PB-PRC-2,1479,2022-01-31
PB-TAT-2,1351,2022-01-31
PB-TRT-2,1493,2022-01-31
PB-TRT-4,1,2022-01-31
PB-LEO-2,1371,2022-01-31
AR-LPG-3,237,2022-02-28
AR-LPG-5,112,2022-02-28
AR-LPG-2,231,2022-02-28
AR-LPG-1,232,2022-02-28
AR-LPG-4,170,2022-02-28
AC-AVC-4,141,2022-02-28
AC-AVC-3,250,2022-02-28
AC-AVC-2,255,2022-02-28
AC-CLF-2,188,2022-02-28
AC-CLF-4,146,2022-02-28
AC-CLF-3,188,2022-02-28
AC-LPG-4,94,2022-02-28
AC-LPG-2,257,2022-02-28
AC-LPG-3,142,2022-02-28
AC-TAT-4,267,2022-02-28
AC-TAT-2,397,2022-02-28
AC-TAT-3,374,2022-02-28
AC-TRT-2,348,2022-02-28
AC-TRT-3,353,2022-02-28
AC-TRT-4,402,2022-02-28
AR-AVC-5,212,2022-02-28
AR-AVC-1,419,2022-02-28
AR-AVC-4,272,2022-02-28
AR-AVC-3,389,2022-02-28
AR-AVC-2,393,2022-02-28
AR-CLF-5,141,2022-02-28
AR-CLF-4,187,2022-02-28
AR-CLF-2,233,2022-02-28
AR-CLF-1,241,2022-02-28
AR-CLF-3,226,2022-02-28
AR-CMO-5,134,2022-02-28
AR-CMO-1,117,2022-02-28
AR-CMO-2,242,2022-02-28
AR-CMO-3,290,2022-02-28
AR-CMO-4,263,2022-02-28
AR-LEO-3,569,2022-02-28
AR-LEO-4,430,2022-02-28
AR-LEO-1,597,2022-02-28
AR-LEO-2,571,2022-02-28
AR-LEO-5,326,2022-02-28
AR-TRT-2,606,2022-02-28
AR-TRT-4,454,2022-02-28
AR-TRT-5,310,2022-02-28
AR-TRT-3,618,2022-02-28
AR-TRT-1,678,2022-02-28
CL-CLF-4,134,2022-02-28
CL-CLF-2,138,2022-02-28
CL-CLF-1,146,2022-02-28
CL-CLF-3,105,2022-02-28
CL-LPG-3,142,2022-02-28
CL-LPG-4,115,2022-02-28
CL-LPG-2,143,2022-02-28
CL-LPG-1,115,2022-02-28
CL-DGT-2,146,2022-02-28
CL-DGT-1,52,2022-02-28
CL-DGT-4,179,2022-02-28
CL-DGT-3,220,2022-02-28
CL-LEO-1,338,2022-02-28
CL-LEO-2,349,2022-02-28
CL-LEO-4,228,2022-02-28
CL-LEO-3,365,2022-02-28
CL-YLL-1,98,2022-02-28
CL-YLL-2,115,2022-02-28
CL-YLL-3,115,2022-02-28
CL-YLL-4,116,2022-02-28
CL-TAT-2,336,2022-02-28
CL-TAT-3,224,2022-02-28
CL-TAT-1,191,2022-02-28
CL-TAT-4,165,2022-02-28
CL-TRT-1,284,2022-02-28
CL-TRT-3,236,2022-02-28
CL-TRT-4,182,2022-02-28
CL-TRT-2,246,2022-02-28
CR-AVC-2,714,2022-02-28
CR-AVC-4,431,2022-02-28
CR-CLF-2,568,2022-02-28
CR-CLF-4,324,2022-02-28
CR-LPG-4,282,2022-02-28
CR-LPG-2,626,2022-02-28
CR-DGT-4,354,2022-02-28
CR-DGT-2,1159,2022-02-28
CR-MNT-2,266,2022-02-28
CR-MNT-4,126,2022-02-28
CR-PRC-2,1028,2022-02-28
CR-PRC-4,610,2022-02-28
CR-PRP-4,133,2022-02-28
CR-PRP-2,271,2022-02-28
CR-RED-4,136,2022-02-28
CR-RED-2,277,2022-02-28
CR-TAT-4,491,2022-02-28
CR-TAT-2,941,2022-02-28
CR-TRT-4,519,2022-02-28
CR-TRT-2,957,2022-02-28
PB-AVC-2,949,2022-02-28
PB-CLF-2,595,2022-02-28
PB-LPG-2,549,2022-02-28
PB-SWT-2,325,2022-02-28
PB-DGT-2,0,2022-02-28
PB-DUK-2,247,2022-02-28
PB-MNT-2,234,2022-02-28
PB-PRC-2,1455,2022-02-28
PB-RED-2,242,2022-02-28
PB-TAT-2,1330,2022-02-28
PB-TRT-2,1441,2022-02-28
PB-TRT-4,1,2022-02-28
PB-LEO-2,1336,2022-02-28
AR-LPG-4,152,2022-03-31
AR-LPG-5,99,2022-03-31
AR-LPG-3,210,2022-03-31
AR-LPG-2,198,2022-03-31
AR-LPG-1,203,2022-03-31
AC-AVC-4,127,2022-03-31
AC-AVC-3,233,2022-03-31
AC-AVC-2,238,2022-03-31
AC-CLF-4,146,2022-03-31
AC-CLF-2,183,2022-03-31
AC-CLF-3,183,2022-03-31
AC-LPG-4,89,2022-03-31
AC-LPG-2,244,2022-03-31
AC-LPG-3,135,2022-03-31
AC-TAT-4,259,2022-03-31
AC-TAT-2,385,2022-03-31
AC-TAT-3,362,2022-03-31
AC-TRT-4,402,2022-03-31
AC-TRT-2,335,2022-03-31
AC-TRT-3,346,2022-03-31
AR-AVC-4,255,2022-03-31
AR-AVC-2,370,2022-03-31
AR-AVC-3,359,2022-03-31
AR-AVC-1,401,2022-03-31
AR-AVC-5,202,2022-03-31
AR-CLF-3,216,2022-03-31
AR-CLF-1,237,2022-03-31
AR-CLF-2,226,2022-03-31
AR-CLF-4,182,2022-03-31
AR-CLF-5,137,2022-03-31
AR-CMO-1,114,2022-03-31
AR-CMO-3,280,2022-03-31
AR-CMO-2,237,2022-03-31
AR-CMO-5,131,2022-03-31
AR-CMO-4,258,2022-03-31
AR-LEO-4,424,2022-03-31
AR-LEO-1,583,2022-03-31
AR-LEO-3,560,2022-03-31
AR-LEO-5,320,2022-03-31
AR-LEO-2,560,2022-03-31
AR-TRT-4,449,2022-03-31
AR-TRT-1,670,2022-03-31
AR-TRT-3,607,2022-03-31
AR-TRT-5,310,2022-03-31
AR-TRT-2,595,2022-03-31
CL-CLF-1,141,2022-03-31
CL-CLF-4,129,2022-03-31
CL-CLF-2,135,2022-03-31
CL-CLF-3,98,2022-03-31
CL-LPG-3,134,2022-03-31
CL-LPG-2,138,2022-03-31
CL-LPG-4,111,2022-03-31
CL-LPG-1,108,2022-03-31
CL-DGT-2,129,2022-03-31
CL-DGT-4,166,2022-03-31
CL-DGT-3,210,2022-03-31
CL-DGT-1,42,2022-03-31
CL-LEO-2,347,2022-03-31
CL-LEO-1,336,2022-03-31
CL-LEO-3,363,2022-03-31
CL-LEO-4,228,2022-03-31
CL-YLL-2,110,2022-03-31
CL-YLL-3,109,2022-03-31
CL-YLL-4,113,2022-03-31
CL-YLL-1,97,2022-03-31
CL-TAT-1,182,2022-03-31
CL-TAT-3,211,2022-03-31
CL-TAT-4,154,2022-03-31
CL-TAT-2,327,2022-03-31
CL-TRT-1,282,2022-03-31
CL-TRT-3,227,2022-03-31
CL-TRT-4,176,2022-03-31
CL-TRT-2,234,2022-03-31
CR-AVC-4,411,2022-03-31
CR-AVC-2,684,2022-03-31
CR-CLF-2,554,2022-03-31
CR-CLF-4,315,2022-03-31
CR-LPG-2,575,2022-03-31
CR-LPG-4,252,2022-03-31
CR-DGT-2,1137,2022-03-31
CR-DGT-4,333,2022-03-31
CR-MNT-2,229,2022-03-31
CR-MNT-4,98,2022-03-31
CR-PRC-4,608,2022-03-31
CR-PRC-2,1020,2022-03-31
CR-PRP-4,112,2022-03-31
CR-PRP-2,254,2022-03-31
CR-RED-4,120,2022-03-31
CR-RED-2,255,2022-03-31
CR-TAT-2,928,2022-03-31
CR-TAT-4,472,2022-03-31
CR-TRT-4,515,2022-03-31
CR-TRT-2,948,2022-03-31
PB-AVC-2,908,2022-03-31
PB-CLF-2,587,2022-03-31
PB-LPG-2,501,2022-03-31
PB-SWT-2,313,2022-03-31
PB-DGT-2,0,2022-03-31
PB-DUK-2,230,2022-03-31
PB-MNT-2,207,2022-03-31
PB-PRC-2,1438,2022-03-31
PB-RED-2,208,2022-03-31
PB-TAT-2,1316,2022-03-31
PB-TRT-2,1423,2022-03-31
PB-TRT-4,1,2022-03-31
PB-LEO-2,1316,2022-03-31
AR-LPG-2,181,2022-04-30
AR-LPG-3,193,2022-04-30
AR-LPG-5,97,2022-04-30
AR-LPG-4,147,2022-04-30
AR-LPG-1,190,2022-04-30
AC-AVC-2,220,2022-04-30
AC-AVC-3,223,2022-04-30
AC-AVC-4,120,2022-04-30
AC-CLF-3,178,2022-04-30
AC-CLF-2,179,2022-04-30
AC-CLF-4,145,2022-04-30
AC-LPG-4,84,2022-04-30
AC-LPG-2,236,2022-04-30
AC-LPG-3,125,2022-04-30
AC-TAT-2,376,2022-04-30
AC-TAT-3,360,2022-04-30
AC-TAT-4,256,2022-04-30
AC-TRT-4,401,2022-04-30
AC-TRT-2,328,2022-04-30
AC-TRT-3,342,2022-04-30
AR-AVC-5,193,2022-04-30
AR-AVC-1,387,2022-04-30
AR-AVC-2,353,2022-04-30
AR-AVC-4,244,2022-04-30
AR-AVC-3,341,2022-04-30
AR-CLF-5,134,2022-04-30
AR-CLF-2,221,2022-04-30
AR-CLF-1,229,2022-04-30
AR-CLF-3,206,2022-04-30
AR-CLF-4,178,2022-04-30
AR-CMO-2,234,2022-04-30
AR-CMO-3,276,2022-04-30
AR-CMO-1,111,2022-04-30
AR-CMO-4,257,2022-04-30
AR-CMO-5,128,2022-04-30
AR-LEO-2,478,2022-04-30
AR-LEO-4,347,2022-04-30
AR-LEO-1,506,2022-04-30
AR-LEO-5,244,2022-04-30
AR-LEO-3,481,2022-04-30
AR-TRT-5,234,2022-04-30
AR-TRT-4,305,2022-04-30
AR-TRT-3,455,2022-04-30
AR-TRT-2,450,2022-04-30
AR-TRT-1,525,2022-04-30
CL-CLF-3,91,2022-04-30
CL-CLF-1,142,2022-04-30
CL-CLF-4,128,2022-04-30
CL-CLF-2,128,2022-04-30
CL-LPG-4,106,2022-04-30
CL-LPG-3,129,2022-04-30
CL-LPG-1,106,2022-04-30
CL-LPG-2,134,2022-04-30
CL-DGT-2,91,2022-04-30
CL-DGT-4,162,2022-04-30
CL-DGT-1,13,2022-04-30
CL-DGT-3,173,2022-04-30
CL-LEO-1,225,2022-04-30
CL-LEO-3,249,2022-04-30
CL-LEO-2,234,2022-04-30
CL-LEO-4,115,2022-04-30
CL-YLL-1,97,2022-04-30
CL-YLL-3,106,2022-04-30
CL-YLL-2,108,2022-04-30
CL-YLL-4,110,2022-04-30
CL-TAT-1,124,2022-04-30
CL-TAT-3,91,2022-04-30
CL-TAT-4,94,2022-04-30
CL-TAT-2,113,2022-04-30
CL-TRT-3,111,2022-04-30
CL-TRT-4,127,2022-04-30
CL-TRT-2,120,2022-04-30
CL-TRT-1,121,2022-04-30
CR-AVC-4,389,2022-04-30
CR-AVC-2,642,2022-04-30
CR-CLF-2,542,2022-04-30
CR-CLF-4,300,2022-04-30
CR-LPG-2,545,2022-04-30
CR-LPG-4,236,2022-04-30
CR-DGT-2,1078,2022-04-30
CR-DGT-4,290,2022-04-30
CR-MNT-2,202,2022-04-30
CR-MNT-4,74,2022-04-30
CR-PRC-2,885,2022-04-30
CR-PRC-4,495,2022-04-30
CR-PRP-4,93,2022-04-30
CR-PRP-2,234,2022-04-30
CR-RED-2,250,2022-04-30
CR-RED-4,106,2022-04-30
CR-TAT-4,255,2022-04-30
CR-TAT-2,711,2022-04-30
CR-TRT-4,296,2022-04-30
CR-TRT-2,729,2022-04-30
PB-AVC-2,866,2022-04-30
PB-CLF-2,574,2022-04-30
PB-LPG-2,472,2022-04-30
PB-SWT-2,303,2022-04-30
PB-DGT-2,0,2022-04-30
PB-DUK-2,213,2022-04-30
PB-MNT-2,169,2022-04-30
PB-PRC-2,1424,2022-04-30
PB-RED-2,187,2022-04-30
PB-TAT-2,1302,2022-04-30
PB-TRT-2,1403,2022-04-30
PB-TRT-4,1,2022-04-30
PB-LEO-2,1299,2022-04-30
AR-LPG-4,139,2022-05-31
AR-LPG-3,176,2022-05-31
AR-LPG-1,170,2022-05-31
AR-LPG-2,163,2022-05-31
AR-LPG-5,88,2022-05-31
AC-AVC-4,113,2022-05-31
AC-AVC-2,206,2022-05-31
AC-AVC-3,212,2022-05-31
AC-CLF-3,167,2022-05-31
AC-CLF-2,168,2022-05-31
AC-CLF-4,143,2022-05-31
AC-LPG-4,76,2022-05-31
AC-LPG-3,105,2022-05-31
AC-LPG-2,215,2022-05-31
AC-TAT-3,352,2022-05-31
AC-TAT-4,253,2022-05-31
AC-TAT-2,366,2022-05-31
AC-TRT-3,325,2022-05-31
AC-TRT-4,395,2022-05-31
AC-TRT-2,309,2022-05-31
AR-AVC-1,369,2022-05-31
AR-AVC-2,332,2022-05-31
AR-AVC-3,326,2022-05-31
AR-AVC-4,241,2022-05-31
AR-AVC-5,190,2022-05-31
AR-CLF-1,224,2022-05-31
AR-CLF-4,175,2022-05-31
AR-CLF-5,131,2022-05-31
AR-CLF-3,193,2022-05-31
AR-CLF-2,217,2022-05-31
AR-CMO-1,106,2022-05-31
AR-CMO-4,256,2022-05-31
AR-CMO-5,124,2022-05-31
AR-CMO-3,272,2022-05-31
AR-CMO-2,236,2022-05-31
AR-LEO-3,475,2022-05-31
AR-LEO-2,465,2022-05-31
AR-LEO-4,344,2022-05-31
AR-LEO-1,497,2022-05-31
AR-LEO-5,242,2022-05-31
AR-TRT-3,429,2022-05-31
AR-TRT-2,415,2022-05-31
AR-TRT-1,496,2022-05-31
AR-TRT-4,284,2022-05-31
AR-TRT-5,228,2022-05-31
CL-CLF-2,121,2022-05-31
CL-CLF-1,139,2022-05-31
CL-CLF-3,80,2022-05-31
CL-CLF-4,121,2022-05-31
CL-LPG-3,119,2022-05-31
CL-LPG-1,93,2022-05-31
CL-LPG-4,97,2022-05-31
CL-LPG-2,123,2022-05-31
CL-DGT-2,76,2022-05-31
CL-DGT-1,1,2022-05-31
CL-DGT-4,160,2022-05-31
CL-DGT-3,161,2022-05-31
CL-LEO-4,114,2022-05-31
CL-LEO-3,243,2022-05-31
CL-LEO-2,229,2022-05-31
CL-LEO-1,222,2022-05-31
CL-YLL-1,95,2022-05-31
CL-YLL-2,102,2022-05-31
CL-YLL-3,102,2022-05-31
CL-YLL-4,108,2022-05-31
CL-TAT-2,109,2022-05-31
CL-TAT-4,91,2022-05-31
CL-TAT-1,121,2022-05-31
CL-TAT-3,86,2022-05-31
CL-TRT-4,117,2022-05-31
CL-TRT-1,115,2022-05-31
CL-TRT-3,87,2022-05-31
CL-TRT-2,111,2022-05-31
CR-AVC-2,601,2022-05-31
CR-AVC-4,369,2022-05-31
CR-CLF-2,527,2022-05-31
CR-CLF-4,285,2022-05-31
CR-LPG-4,211,2022-05-31
CR-LPG-2,501,2022-05-31
CR-DGT-4,277,2022-05-31
CR-DGT-2,1039,2022-05-31
CR-MNT-4,57,2022-05-31
CR-MNT-2,184,2022-05-31
CR-PRC-4,489,2022-05-31
CR-PRC-2,871,2022-05-31
CR-PRP-2,219,2022-05-31
CR-PRP-4,84,2022-05-31
CR-RED-2,239,2022-05-31
CR-RED-4,97,2022-05-31
CR-TAT-2,698,2022-05-31
CR-TAT-4,238,2022-05-31
CR-TRT-4,283,2022-05-31
CR-TRT-2,675,2022-05-31
PB-AVC-2,810,2022-05-31
PB-CLF-2,542,2022-05-31
PB-LPG-2,430,2022-05-31
PB-SWT-2,283,2022-05-31
PB-DGT-2,0,2022-05-31
PB-DUK-2,184,2022-05-31
PB-MNT-2,142,2022-05-31
PB-PRC-2,1406,2022-05-31
PB-RED-2,163,2022-05-31
PB-TAT-2,1273,2022-05-31
PB-TRT-2,1376,2022-05-31
PB-TRT-4,1,2022-05-31
PB-LEO-2,1274,2022-05-31
AR-LPG-5,88,2022-06-30
AR-LPG-3,174,2022-06-30
AR-LPG-4,136,2022-06-30
AR-LPG-1,160,2022-06-30
AR-LPG-2,153,2022-06-30
AC-AVC-3,187,2022-06-30
AC-AVC-2,192,2022-06-30
AC-AVC-4,108,2022-06-30
AC-CLF-4,142,2022-06-30
AC-CLF-2,159,2022-06-30
AC-CLF-3,161,2022-06-30
AC-LPG-3,96,2022-06-30
AC-LPG-4,75,2022-06-30
AC-LPG-2,210,2022-06-30
AC-TAT-2,353,2022-06-30
AC-TAT-3,345,2022-06-30
AC-TAT-4,247,2022-06-30
AC-TRT-2,290,2022-06-30
AC-TRT-3,304,2022-06-30
AC-TRT-4,391,2022-06-30
AR-AVC-2,169,2022-06-30
AR-AVC-1,202,2022-06-30
AR-AVC-5,60,2022-06-30
AR-AVC-3,165,2022-06-30
AR-AVC-4,83,2022-06-30
AR-CLF-4,171,2022-06-30
AR-CLF-2,208,2022-06-30
AR-CLF-5,129,2022-06-30
AR-CLF-3,187,2022-06-30
AR-CLF-1,223,2022-06-30
AR-CMO-2,231,2022-06-30
AR-CMO-4,252,2022-06-30
AR-CMO-3,263,2022-06-30
AR-CMO-5,122,2022-06-30
AR-CMO-1,103,2022-06-30
AR-LEO-5,242,2022-06-30
AR-LEO-1,479,2022-06-30
AR-LEO-2,445,2022-06-30
AR-LEO-3,451,2022-06-30
AR-LEO-4,322,2022-06-30
AR-TRT-5,66,2022-06-30
AR-TRT-3,294,2022-06-30
AR-TRT-2,261,2022-06-30
AR-TRT-4,181,2022-06-30
AR-TRT-1,310,2022-06-30
CL-CLF-2,118,2022-06-30
CL-CLF-1,138,2022-06-30
CL-CLF-4,117,2022-06-30
CL-CLF-3,74,2022-06-30
CL-LPG-2,114,2022-06-30
CL-LPG-3,115,2022-06-30
CL-LPG-1,90,2022-06-30
CL-LPG-4,95,2022-06-30
CL-DGT-3,154,2022-06-30
CL-DGT-1,0,2022-06-30
CL-DGT-4,159,2022-06-30
CL-DGT-2,68,2022-06-30
CL-LEO-4,101,2022-06-30
CL-LEO-1,210,2022-06-30
CL-LEO-2,214,2022-06-30
CL-LEO-3,243,2022-06-30
CL-YLL-3,101,2022-06-30
CL-YLL-2,96,2022-06-30
CL-YLL-1,93,2022-06-30
CL-YLL-4,107,2022-06-30
CL-TAT-3,33,2022-06-30
CL-TAT-4,49,2022-06-30
CL-TAT-2,96,2022-06-30
CL-TAT-1,30,2022-06-30
CL-TRT-2,35,2022-06-30
CL-TRT-4,39,2022-06-30
CL-TRT-1,60,2022-06-30
CL-TRT-3,31,2022-06-30
CR-AVC-4,204,2022-06-30
CR-AVC-2,420,2022-06-30
CR-CLF-2,521,2022-06-30
CR-CLF-4,277,2022-06-30
CR-LPG-2,476,2022-06-30
CR-LPG-4,206,2022-06-30
CR-DGT-4,268,2022-06-30
CR-DGT-2,1017,2022-06-30
CR-MNT-2,161,2022-06-30
CR-MNT-4,34,2022-06-30
CR-PRC-2,740,2022-06-30
CR-PRC-4,404,2022-06-30
CR-PRP-2,206,2022-06-30
CR-PRP-4,79,2022-06-30
CR-RED-2,230,2022-06-30
CR-RED-4,92,2022-06-30
CR-TAT-2,527,2022-06-30
CR-TAT-4,139,2022-06-30
CR-TRT-4,182,2022-06-30
CR-TRT-2,482,2022-06-30
PB-AVC-2,764,2022-06-30
PB-CLF-2,527,2022-06-30
PB-LPG-2,411,2022-06-30
PB-SWT-2,264,2022-06-30
PB-DGT-2,0,2022-06-30
PB-DUK-2,165,2022-06-30
PB-MNT-2,111,2022-06-30
PB-PRC-2,1394,2022-06-30
PB-RED-2,137,2022-06-30
PB-TAT-2,1246,2022-06-30
PB-TRT-2,1340,2022-06-30
PB-TRT-4,1,2022-06-30
PB-LEO-2,1257,2022-06-30
AR-LPG-4,129,2022-07-31
AR-LPG-2,141,2022-07-31
AR-LPG-3,164,2022-07-31
AR-LPG-1,144,2022-07-31
AR-LPG-5,85,2022-07-31
AC-AVC-2,172,2022-07-31
AC-AVC-3,159,2022-07-31
AC-AVC-4,99,2022-07-31
AC-CLF-3,153,2022-07-31
AC-CLF-4,135,2022-07-31
AC-CLF-2,148,2022-07-31
AC-LPG-3,93,2022-07-31
AC-LPG-4,75,2022-07-31
AC-LPG-2,205,2022-07-31
AC-TAT-3,339,2022-07-31
AC-TAT-4,245,2022-07-31
AC-TAT-2,343,2022-07-31
AC-TRT-2,272,2022-07-31
AC-TRT-3,286,2022-07-31
AC-TRT-4,389,2022-07-31
AR-AVC-4,56,2022-07-31
AR-AVC-5,49,2022-07-31
AR-AVC-1,173,2022-07-31
AR-AVC-3,122,2022-07-31
AR-AVC-2,118,2022-07-31
AR-CLF-5,123,2022-07-31
AR-CLF-4,165,2022-07-31
AR-CLF-3,174,2022-07-31
AR-CLF-2,189,2022-07-31
AR-CLF-1,214,2022-07-31
AR-CMO-4,249,2022-07-31
AR-CMO-3,262,2022-07-31
AR-CMO-2,228,2022-07-31
AR-CMO-5,122,2022-07-31
AR-CMO-1,98,2022-07-31
AR-LEO-5,241,2022-07-31
AR-LEO-4,316,2022-07-31
AR-LEO-2,427,2022-07-31
AR-LEO-3,433,2022-07-31
AR-LEO-1,465,2022-07-31
AR-TRT-5,45,2022-07-31
AR-TRT-4,145,2022-07-31
AR-TRT-3,220,2022-07-31
AR-TRT-1,255,2022-07-31
AR-TRT-2,175,2022-07-31
CL-CLF-2,113,2022-07-31
CL-CLF-1,135,2022-07-31
CL-CLF-4,112,2022-07-31
CL-CLF-3,70,2022-07-31
CL-LPG-1,89,2022-07-31
CL-LPG-4,95,2022-07-31
CL-LPG-3,109,2022-07-31
CL-LPG-2,108,2022-07-31
CL-DGT-3,146,2022-07-31
CL-DGT-1,0,2022-07-31
CL-DGT-4,155,2022-07-31
CL-DGT-2,60,2022-07-31
CL-LEO-4,100,2022-07-31
CL-LEO-1,208,2022-07-31
CL-LEO-2,208,2022-07-31
CL-LEO-3,236,2022-07-31
CL-YLL-2,93,2022-07-31
CL-YLL-3,96,2022-07-31
CL-YLL-4,103,2022-07-31
CL-YLL-1,89,2022-07-31
CL-TAT-4,9,2022-07-31
CL-TAT-2,0,2022-07-31
CL-TAT-1,0,2022-07-31
CL-TAT-3,0,2022-07-31
CL-TRT-2,0,2022-07-31
CL-TRT-4,7,2022-07-31
CL-TRT-1,20,2022-07-31
CL-TRT-3,0,2022-07-31
CR-AVC-2,334,2022-07-31
CR-AVC-4,148,2022-07-31
CR-CLF-4,266,2022-07-31
CR-CLF-2,503,2022-07-31
CR-LPG-4,201,2022-07-31
CR-LPG-2,455,2022-07-31
CR-DGT-4,254,2022-07-31
CR-DGT-2,993,2022-07-31
CR-MNT-4,18,2022-07-31
CR-MNT-2,127,2022-07-31
CR-PRC-2,695,2022-07-31
CR-PRC-4,380,2022-07-31
CR-PRP-4,63,2022-07-31
CR-PRP-2,184,2022-07-31
CR-RED-4,84,2022-07-31
CR-RED-2,220,2022-07-31
CR-TAT-4,85,2022-07-31
CR-TAT-2,458,2022-07-31
CR-TRT-2,381,2022-07-31
CR-TRT-4,116,2022-07-31
PB-AVC-2,700,2022-07-31
PB-CLF-2,502,2022-07-31
PB-LPG-2,392,2022-07-31
PB-SWT-2,244,2022-07-31
PB-DGT-2,0,2022-07-31
PB-DUK-2,150,2022-07-31
PB-MNT-2,76,2022-07-31
PB-PRC-2,1381,2022-07-31
PB-RED-2,119,2022-07-31
PB-TAT-2,1220,2022-07-31
PB-TRT-2,1297,2022-07-31
PB-TRT-4,1,2022-07-31
PB-LEO-2,1228,2022-07-31
AR-LPG-4,126,2022-08-31
AR-LPG-1,133,2022-08-31
AR-LPG-3,157,2022-08-31
AR-LPG-5,82,2022-08-31
AR-LPG-2,135,2022-08-31
AC-AVC-4,91,2022-08-31
AC-AVC-2,150,2022-08-31
AC-AVC-3,132,2022-08-31
AC-CLF-3,151,2022-08-31
AC-CLF-2,145,2022-08-31
AC-CLF-4,130,2022-08-31
AC-LPG-3,83,2022-08-31
AC-LPG-4,71,2022-08-31
AC-LPG-2,319,2022-08-31
AC-SML-2,79,2022-08-31
AC-SML-4,86,2022-08-31
AC-SML-3,95,2022-08-31
AC-TAT-4,245,2022-08-31
AC-TAT-3,335,2022-08-31
AC-TAT-2,329,2022-08-31
AC-TRT-3,261,2022-08-31
AC-TRT-4,376,2022-08-31
AC-TRT-2,259,2022-08-31
AR-AVC-1,127,2022-08-31
AR-AVC-3,70,2022-08-31
AR-AVC-4,132,2022-08-31
AR-AVC-5,153,2022-08-31
AR-AVC-2,60,2022-08-31
AR-CLF-4,165,2022-08-31
AR-CLF-3,170,2022-08-31
AR-CLF-2,183,2022-08-31
AR-CLF-5,123,2022-08-31
AR-CLF-1,213,2022-08-31
AR-CMO-2,219,2022-08-31
AR-CMO-4,241,2022-08-31
AR-CMO-1,191,2022-08-31
AR-CMO-5,121,2022-08-31
AR-CMO-3,256,2022-08-31
AR-LEO-2,403,2022-08-31
AR-LEO-5,340,2022-08-31
AR-LEO-3,417,2022-08-31
AR-LEO-4,307,2022-08-31
AR-LEO-1,446,2022-08-31
AR-TRT-1,189,2022-08-31
AR-TRT-4,195,2022-08-31
AR-TRT-2,58,2022-08-31
AR-TRT-5,145,2022-08-31
AR-TRT-3,148,2022-08-31
CL-CLF-4,111,2022-08-31
CL-CLF-1,134,2022-08-31
CL-CLF-3,169,2022-08-31
CL-CLF-2,108,2022-08-31
CL-LPG-1,189,2022-08-31
CL-LPG-2,99,2022-08-31
CL-LPG-3,103,2022-08-31
CL-LPG-4,190,2022-08-31
CL-DGT-2,52,2022-08-31
CL-DGT-4,153,2022-08-31
CL-DGT-1,150,2022-08-31
CL-DGT-3,140,2022-08-31
CL-LEO-3,233,2022-08-31
CL-LEO-2,193,2022-08-31
